id,label,description,url,x,y,cluster,weight<Links>,weight<Total link strength>,weight<Citations>,weight<Norm. citations>,score<Pub. year>,score<Citations>,score<Norm. citations>
5512,xu (2014),"<table><tr><td>Authors:</td><td>xu, peng; liu, tiejun; zhang, rui; zhang, yangsong; yao, dezhong</td></tr><tr><td>Title:</td><td>using particle swarm to select frequency band and time interval for feature extraction of eeg based bci</td></tr><tr><td>Source:</td><td>biomedical signal processing and control, 10, 289-295</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",https://doi.org/10.1016/j.bspc.2013.08.012,-0.9362,-0.2113,1,218,463,38,1.279,2014,38,1.279
5528,besharat (2025),"<table><tr><td>Authors:</td><td>besharat, amin; samadzadehaghdam, nasser</td></tr><tr><td>Title:</td><td>improving upper limb movement classification from eeg signals using enhanced regularized correlation-based common spatio-spectral patterns</td></tr><tr><td>Source:</td><td>ieee access, 13, 71432-71446</td></tr><tr><td>Year:</td><td>2025</td></tr></table>",https://doi.org/10.1109/access.2025.3563417,-0.2616,-0.2085,1,216,279,1,0.5003,2025,1,0.5003
5529,wang (2025c),"<table><tr><td>Authors:</td><td>wang, yujia; ju, xiangyu; sun, jianxiang; yu, yang; li, ming; hu, dewen</td></tr><tr><td>Title:</td><td>improved eegnet with a multilevel spatial feature extraction module for eeg decoding</td></tr><tr><td>Source:</td><td>ieee transactions on instrumentation and measurement, 74</td></tr><tr><td>Year:</td><td>2025</td></tr></table>",https://doi.org/10.1109/tim.2025.3551490,0.2575,-0.3163,4,161,298,1,0.5003,2025,1,0.5003
5533,jenke (2014),"<table><tr><td>Authors:</td><td>jenke, robert; peer, angelika; buss, martin</td></tr><tr><td>Title:</td><td>feature extraction and selection for emotion recognition from eeg</td></tr><tr><td>Source:</td><td>ieee transactions on affective computing, 5(3), 327-339</td></tr><tr><td>Year:</td><td>2014</td></tr></table>",https://doi.org/10.1109/taffc.2014.2339834,0.894,0.1131,2,180,414,781,26.2873,2014,781,26.2873
5535,zerafa (2018),"<table><tr><td>Authors:</td><td>zerafa, r.; camilleri, t.; falzon, o.; camilleri, k. p.</td></tr><tr><td>Title:</td><td>to train or not to train? a survey on training of feature extraction methods for ssvep-based bcis</td></tr><tr><td>Source:</td><td>journal of neural engineering, 15(5)</td></tr><tr><td>Year:</td><td>2018</td></tr></table>",https://doi.org/10.1088/1741-2552/aaca6e,-0.8222,-0.1322,1,116,175,142,6.6192,2018,142,6.6192
5536,moufassih (2022),"<table><tr><td>Authors:</td><td>moufassih, mustapha; tarahi, oussama; hamou, soukaina; agounad, said; azami, hafida idrissi</td></tr><tr><td>Title:</td><td>spectral feature extraction from eeg based motor imagery using common spatial patterns</td></tr><tr><td>Source:</td><td>2022 2nd international conference on innovative research in applied, 1017-1022</td></tr><tr><td>Year:</td><td>2022</td></tr></table>",,-0.8754,-0.2825,1,180,299,3,0.2097,2022,3,0.2097
5543,riaz (2016),"<table><tr><td>Authors:</td><td>riaz, farhan; hassan, ali; rehman, saad; niazi, imran khan; dremstrup, kim</td></tr><tr><td>Title:</td><td>emd-based temporal and spectral features for the classification of eeg signals using supervised learning</td></tr><tr><td>Source:</td><td>ieee transactions on neural systems and rehabilitation engineering, 24(1), 28-35</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",https://doi.org/10.1109/tnsre.2015.2441835,-0.1949,0.6748,3,143,270,274,12.3472,2016,274,12.3472
5546,wang (2025d),"<table><tr><td>Authors:</td><td>wang, yilin; zhang, li; zhang, yan</td></tr><tr><td>Title:</td><td>band-level adaptive fusion network for cross-subject eeg emotion recognition</td></tr><tr><td>Source:</td><td>ieee transactions on instrumentation and measurement, 74</td></tr><tr><td>Year:</td><td>2025</td></tr></table>",https://doi.org/10.1109/tim.2025.3544334,1.3515,-0.2373,2,157,464,4,2.0013,2025,4,2.0013
5547,amin (2016),"<table><tr><td>Authors:</td><td>amin, hafeez ullah; malik, aamir saeed; kamel, nidal; hussain, muhammad</td></tr><tr><td>Title:</td><td>a novel approach based on data redundancy for feature extraction of eeg signals</td></tr><tr><td>Source:</td><td>brain topography, 29(2), 207-217</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",https://doi.org/10.1007/s10548-015-0462-2,-0.3689,0.7313,3,139,323,38,1.7124,2016,38,1.7124
5551,krishna (2019),"<table><tr><td>Authors:</td><td>krishna, anala hari; sri, aravapalli bhavya; priyanka, kurakula yuva venkata sai; taran, sachin; bajaj, varun</td></tr><tr><td>Title:</td><td>emotion classification using eeg signals based on tunable-q wavelet transform</td></tr><tr><td>Source:</td><td>iet science measurement & technology, 13(3), 375-380</td></tr><tr><td>Year:</td><td>2019</td></tr></table>",https://doi.org/10.1049/iet-smt.2018.5237,1.0629,0.1398,2,160,360,44,2.0909,2019,44,2.0909
5554,zaitcev (2015),"<table><tr><td>Authors:</td><td>zaitcev, aleksandr; cook, greg; liu, wei; paley, martyn; milne, elizabeth</td></tr><tr><td>Title:</td><td>feature extraction for bcis based on electromagnetic source localization and common spatial patterns</td></tr><tr><td>Source:</td><td>2015 9th european conference on antennas and propagation (eucap)</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",,-0.8939,-0.207,1,204,380,0,0,2015,0,0
5556,hong (2015),"<table><tr><td>Authors:</td><td>hong, jie; qin, xiansheng; bai, jing; zhang, peipei; cheng, yan</td></tr><tr><td>Title:</td><td>a combined feature extraction method for left-right hand motor imagery in bci</td></tr><tr><td>Source:</td><td>2015 ieee international conference on mechatronics and automation, 2621-2625</td></tr><tr><td>Year:</td><td>2015</td></tr></table>",,-0.7946,-0.0634,1,173,274,2,0.0854,2015,2,0.0854
5560,ahangi (2013),"<table><tr><td>Authors:</td><td>ahangi, amir; karamnejad, mehdi; mohammadi, nima; ebrahimpour, reza; bagheri, nasoor</td></tr><tr><td>Title:</td><td>multiple classifier system for eeg signal classification with application to brain-computer interfaces</td></tr><tr><td>Source:</td><td>neural computing & applications, 23(5), 1319-1327</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",https://doi.org/10.1007/s00521-012-1074-3,-0.7718,0.0921,1,229,379,55,2.3374,2013,55,2.3374
5565,hafeez (2026),"<table><tr><td>Authors:</td><td>hafeez, nauman; aslam, abdul rehman; altaf, muhammad awais bin</td></tr><tr><td>Title:</td><td>biomarker discovery for autism prediction using massive feature extraction based on eeg signals</td></tr><tr><td>Source:</td><td>sensors, 26(6)</td></tr><tr><td>Year:</td><td>2026</td></tr></table>",https://doi.org/10.3390/s26061862,-0.0267,0.1001,3,158,207,0,0,2026,0,0
5572,rahman (2021b),"<table><tr><td>Authors:</td><td>rahman, m. k. m.; bhuiyan, md. omer sadek; joadder, md. a. mannan</td></tr><tr><td>Title:</td><td>progressive fusion of feature sets for optimal classification of mi signal</td></tr><tr><td>Source:</td><td>international journal of biomedical engineering and technology, 36(4), 375-392</td></tr><tr><td>Year:</td><td>2021</td></tr></table>",,-0.7535,-0.0427,1,233,430,0,0,2021,0,0
5574,padfield (2019),"<table><tr><td>Authors:</td><td>padfield, natasha; zabalza, jaime; zhao, huimin; masero, valentin; ren, jinchang</td></tr><tr><td>Title:</td><td>eeg-based brain-computer interfaces using motor-imagery: techniques and challenges</td></tr><tr><td>Source:</td><td>sensors, 19(6)</td></tr><tr><td>Year:</td><td>2019</td></tr></table>",https://doi.org/10.3390/s19061423,-0.6934,-0.0774,1,253,551,408,19.3883,2019,408,19.3883
5581,shen (2022b),"<table><tr><td>Authors:</td><td>shen, jian; zhang, xiaowei; wang, gang; ding, zhijie; hu, bin</td></tr><tr><td>Title:</td><td>an improved empirical mode decomposition of electroencephalogram signals for depression detection</td></tr><tr><td>Source:</td><td>ieee transactions on affective computing, 13(1), 262-271</td></tr><tr><td>Year:</td><td>2022</td></tr></table>",https://doi.org/10.1109/taffc.2019.2934412,0.1547,0.2675,3,125,176,118,8.25,2022,118,8.25
5585,harishvijey (2022),"<table><tr><td>Authors:</td><td>harishvijey, a.; raja, j. benadict</td></tr><tr><td>Title:</td><td>automated technique for eeg signal processing to detect seizure with optimized variable gaussian filter and fuzzy rbfelm classifier</td></tr><tr><td>Source:</td><td>biomedical signal processing and control, 74</td></tr><tr><td>Year:</td><td>2022</td></tr></table>",https://doi.org/10.1016/j.bspc.2021.103450,-0.254,0.8441,3,98,270,10,0.6992,2022,10,0.6992
5592,tang (2022),"<table><tr><td>Authors:</td><td>tang, yuan; zhao, zining; zhang, shaorong; li, zhi; mo, yun; guo, yan</td></tr><tr><td>Title:</td><td>motor imagery eeg decoding based on new spatial-frequency feature and hybrid feature selection method</td></tr><tr><td>Source:</td><td>mathematical problems in engineering, 2022</td></tr><tr><td>Year:</td><td>2022</td></tr></table>",https://doi.org/10.1155/2022/2856818,-0.7362,-0.2926,1,178,279,9,0.6292,2022,9,0.6292
5600,miao (2017b),"<table><tr><td>Authors:</td><td>miao, minmin; zeng, hong; wang, aimin; zhao, changsen; liu, feixiang</td></tr><tr><td>Title:</td><td>discriminative spatial-frequency-temporal feature extraction and classification of motor imagery eeg: an sparse regression and weighted naive bayesian classifier-based approach</td></tr><tr><td>Source:</td><td>journal of neuroscience methods, 278, 13-24</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",https://doi.org/10.1016/j.jneumeth.2016.12.010,-0.932,-0.3381,1,190,416,76,2.3623,2017,76,2.3623
5602,li (2017b),"<table><tr><td>Authors:</td><td>li, ming-ai; zhu, wei; liu, hai-na; yang, jin-fu</td></tr><tr><td>Title:</td><td>adaptive feature extraction of motor imagery eeg with optimalwavelet packets and se-isomap</td></tr><tr><td>Source:</td><td>applied sciences-basel, 7(4)</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",https://doi.org/10.3390/app7040390,-0.7284,0.055,1,175,234,43,1.3365,2017,43,1.3365
5605,wang (2011),"<table><tr><td>Authors:</td><td>wang, deng; miao, duoqian; xie, chen</td></tr><tr><td>Title:</td><td>best basis-based wavelet packet entropy feature extraction and hierarchical eeg classification for epileptic detection</td></tr><tr><td>Source:</td><td>expert systems with applications, 38(11), 14314-14320</td></tr><tr><td>Year:</td><td>2011</td></tr></table>",https://doi.org/10.1016/j.eswa.2011.05.096,-0.3518,0.8562,3,84,212,209,5.3375,2011,209,5.3375
5607,tu (2012),"<table><tr><td>Authors:</td><td>tu, wenting; sun, shiliang</td></tr><tr><td>Title:</td><td>a subject transfer framework for eeg classification</td></tr><tr><td>Source:</td><td>neurocomputing, 82, 109-116</td></tr><tr><td>Year:</td><td>2012</td></tr></table>",https://doi.org/10.1016/j.neucom.2011.10.024,-0.8525,-0.1687,1,233,454,89,2.4477,2012,89,2.4477
5608,suk (2013),"<table><tr><td>Authors:</td><td>suk, heung-il; lee, seong-whan</td></tr><tr><td>Title:</td><td>a novel bayesian framework for discriminative feature extraction in brain-computer interfaces</td></tr><tr><td>Source:</td><td>ieee transactions on pattern analysis and machine intelligence, 35(2), 286-299</td></tr><tr><td>Year:</td><td>2013</td></tr></table>",https://doi.org/10.1109/tpami.2012.69,-0.8502,-0.2283,1,258,722,192,8.1598,2013,192,8.1598
5609,thakur (2025),"<table><tr><td>Authors:</td><td>thakur, shweta; thakur, samriti; rana, aryan; kumar, pankaj; kumar, kranti; chen, chien-ming</td></tr><tr><td>Title:</td><td>exploring the evolution of feature extraction methods in brain-computer interfaces (bcis): a systematic review of research progress and future trends</td></tr><tr><td>Source:</td><td>wiley interdisciplinary reviews-data mining and knowledge discovery, 15(3)</td></tr><tr><td>Year:</td><td>2025</td></tr></table>",https://doi.org/10.1002/widm.70040,-0.3611,-0.0346,1,257,469,0,0,2025,0,0
5610,aslam (2020),"<table><tr><td>Authors:</td><td>aslam, abdul rehman; bin altaf, muhammad awais</td></tr><tr><td>Title:</td><td>an on-chip processor for chronic neurological disorders assistance using negative affectivity classification</td></tr><tr><td>Source:</td><td>ieee transactions on biomedical circuits and systems, 14(4), 838-851</td></tr><tr><td>Year:</td><td>2020</td></tr></table>",https://doi.org/10.1109/tbcas.2020.3008766,1.2497,0.0018,2,179,538,34,1.3468,2020,34,1.3468
5614,ma (2022),"<table><tr><td>Authors:</td><td>ma, chen; wang, mei</td></tr><tr><td>Title:</td><td>information acquisition and feature extraction of motor imagery eeg</td></tr><tr><td>Source:</td><td>artificial intelligence and robotics, isair 2022, pt ii, 1701, 81-94</td></tr><tr><td>Year:</td><td>2022</td></tr></table>",https://doi.org/10.1007/978-981-19-7943-9_7,-0.5408,-0.076,1,260,384,0,0,2022,0,0
5620,z-flores (2016),"<table><tr><td>Authors:</td><td>z-flores, emigdio; trujillo, leonardo; sotelo, arturo; legrand, pierrick; coria, luis n.</td></tr><tr><td>Title:</td><td>regularity and matching pursuit feature extraction for the detection of epileptic seizures</td></tr><tr><td>Source:</td><td>journal of neuroscience methods, 266, 107-125</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",https://doi.org/10.1016/j.jneumeth.2016.03.024,-0.2239,0.7681,3,108,238,18,0.8111,2016,18,0.8111
5623,yang (2020c),"<table><tr><td>Authors:</td><td>yang, shuhan; li, bo; zhang, yinda; duan, meiyu; liu, shuai; zhang, yexian; feng, xin; tan, renbo; huang, lan; zhou, fengfeng</td></tr><tr><td>Title:</td><td>selection of features for patient-independent detection of seizure events using scalp eeg signals</td></tr><tr><td>Source:</td><td>computers in biology and medicine, 119</td></tr><tr><td>Year:</td><td>2020</td></tr></table>",https://doi.org/10.1016/j.compbiomed.2020.103671,-0.1038,0.5654,3,160,297,58,2.2974,2020,58,2.2974
5636,wang (2025e),"<table><tr><td>Authors:</td><td>wang, yujia; tian, wenli; yang, jun; ju, xiangyu; li, ming; hu, dewen</td></tr><tr><td>Title:</td><td>hst-sn: a hierarchical framework learning spatiotemporal semantic features from eeg signals</td></tr><tr><td>Source:</td><td>ieee sensors journal, 25(22), 41821-41835</td></tr><tr><td>Year:</td><td>2025</td></tr></table>",https://doi.org/10.1109/jsen.2025.3618297,0.5946,-0.196,4,218,353,0,0,2025,0,0
5648,wang (2017b),"<table><tr><td>Authors:</td><td>wang, jie; feng, zuren; lu, na</td></tr><tr><td>Title:</td><td>feature extraction by common spatial pattern in frequency domain for motor imagery tasks classification</td></tr><tr><td>Source:</td><td>2017 29th chinese control and decision conference (ccdc), 5883-5888</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",,-0.9092,-0.3059,1,216,452,23,0.7149,2017,23,0.7149
5657,jaiswal (2017),"<table><tr><td>Authors:</td><td>jaiswal, abeg kumar; banka, haider</td></tr><tr><td>Title:</td><td>epileptic seizure detection in eeg signal with gmodpca and support vector machine</td></tr><tr><td>Source:</td><td>bio-medical materials and engineering, 28(2), 141-157</td></tr><tr><td>Year:</td><td>2017</td></tr></table>",https://doi.org/10.3233/bme-171663,-0.3423,0.8444,3,117,354,31,0.9636,2017,31,0.9636
5662,zeng (2016),"<table><tr><td>Authors:</td><td>zeng, hong; song, aiguo</td></tr><tr><td>Title:</td><td>optimizing single-trial eeg classification by stationary matrix logistic regression in brain-computer interface</td></tr><tr><td>Source:</td><td>ieee transactions on neural networks and learning systems, 27(11), 2301-2313</td></tr><tr><td>Year:</td><td>2016</td></tr></table>",https://doi.org/10.1109/tnnls.2015.2475618,-0.8537,-0.3453,1,167,287,30,1.3519,2016,30,1.3519
5666,zeng (2021),"<table><tr><td>Authors:</td><td>zeng, jiale; tan, xiao-dan; zhan, chang'an a.</td></tr><tr><td>Title:</td><td>automatic detection of epileptic seizure events using the time-frequency features and machine learning</td></tr><tr><td>Source:</td><td>biomedical signal processing and control, 69</td></tr><tr><td>Year:</td><td>2021</td></tr></table>",https://doi.org/10.1016/j.bspc.2021.102916,-0.1259,0.6744,3,125,243,24,1.4134,2021,24,1.4134
5670,joshi (2021),"<table><tr><td>Authors:</td><td>joshi, vaishali m.; ghongade, rajesh b.</td></tr><tr><td>Title:</td><td>eeg based emotion detection using fourth order spectral moment and deep learning</td></tr><tr><td>Source:</td><td>biomedical signal processing and control, 68</td></tr><tr><td>Year:</td><td>2021</td></tr></table>",https://doi.org/10.1016/j.bspc.2021.102755,1.1493,0.001,2,190,501,50,2.9445,2021,50,2.9445
5675,beyrouthy (2024),"<table><tr><td>Authors:</td><td>beyrouthy, taha; mostafa, nour; roshdy, ahmed; karar, abdullah s.; alkork, samer; mourtzis, dimitris; niu, qiang; yang, xu</td></tr><tr><td>Title:</td><td>review of eeg-based biometrics in 5g-iot: current trends and future prospects</td></tr><tr><td>Source:</td><td>applied sciences-basel, 14(2)</td></tr><tr><td>Year:</td><td>2024</td></tr></table>",https://doi.org/10.3390/app14020534,0.9349,-0.1001,2,253,634,21,3.9218,2024,21,3.9218
5676,almeida (2021),"<table><tr><td>Authors:</td><td>almeida, wallace f.; lima, clodoaldo a. m.; peres, sarajane m.</td></tr><tr><td>Title:</td><td>a systematic mapping of feature extraction and feature selection methods of electroencephalogram signals for neurological diseases diagnostic assistance</td></tr><tr><td>Source:</td><td>ieee latin america transactions, 19(5), 735-745</td></tr><tr><td>Year:</td><td>2021</td></tr></table>",https://doi.org/10.1109/tla.2021.9448287,-0.154,0.7493,3,121,282,3,0.1767,2021,3,0.1767
